,OverallQual,OverallCond,YearBuilt,YearRemodAdd,FullBath,HalfBath,BedroomAbvGr,TotRmsAbvGrd,Fireplaces,GarageCars,EnclosedPorch,BsmtQualNum,Blmngtn,Blueste,BrDale,BrkSide,ClearCr,CollgCr,Crawfor,Edwards,Gilbert,IDOTRR,MeadowV,Mitchel,Names,NoRidge,NPkVill,NridgHt,NWAmes,OldTown,SWISU,Sawyer,SawyerW,Somerst,StoneBr,Timber,Veenker,LotArea,BsmtFinSF,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,GrLivArea,GarageArea,WoodDeckSF,OpenPorchSF,SalePrice
11,5.0,5.0,1965.0,1965.0,1.0,0.0,3.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.049657622286101565,0.40552620885818774,0.07577054794520548,0.3665003119151591,0.24325874928284563,0.6133190118152524,0.5708548479632817,0.49462365591397855,0.10323033707865169,0.02830188679245283,0.5426413442424263
12,9.0,5.0,2005.0,2006.0,3.0,0.0,4.0,11.0,2.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05453738110261983,0.2994717594473791,0.07491438356164383,0.28446662507797876,0.16580608146873205,0.0,0.16580608146873205,0.23655913978494625,0.09831460674157302,0.0,0.21432316635931076
13,5.0,6.0,1962.0,1962.0,1.0,0.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.043712169015401155,0.0,0.6395547945205479,0.46600124766063633,0.3327596098680436,0.0,0.3327596098680436,0.5645161290322581,0.11235955056179775,0.04447439353099731,0.4356520872705652
14,7.0,5.0,2006.0,2007.0,2.0,0.0,3.0,7.0,1.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044964827408913506,0.2978464039008533,0.2226027397260274,0.39082969432314413,0.2636259323006311,0.0,0.2636259323006311,0.23655913978494625,0.0,0.28706199460916443,0.23555767537662667
15,6.0,5.0,1960.0,1960.0,1.0,1.0,2.0,5.0,1.0,1.0,176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022529154689289302,0.0,0.3561643835616438,0.2595134123518403,0.14916810097532987,0.0,0.14916810097532987,0.38709677419354843,0.033707865168539325,0.15094339622641512,0.19472208111255762
16,7.0,8.0,1929.0,2001.0,1.0,0.0,2.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04646521302203837,0.23486387647297846,0.18236301369863012,0.31316281971303805,0.19219736087205963,0.0,0.19219736087205963,0.32258064516129037,0.0,0.0,0.22249028521212458
17,6.0,7.0,1970.0,1970.0,1.0,0.0,2.0,5.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04436186870457361,0.0,0.0,0.0,0.27596098680436026,0.0,0.27596098680436026,0.3467741935483871,0.0,0.0,0.12611828274892153
18,4.0,5.0,1967.0,1967.0,2.0,0.0,2.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.057935450699946246,0.2624949207639171,0.20034246575342465,0.34747348721147847,0.22375215146299482,0.0,0.22375215146299482,0.38709677419354843,0.0,0.13746630727762804,0.23882452291775222
19,5.0,5.0,2004.0,2004.0,1.0,1.0,3.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.02925985650517656,0.2047947988622511,0.2247431506849315,0.32096069868995636,0.2882960413080895,0.0,0.2882960413080895,0.19758064516129034,0.0,0.0,0.20615604750649696
20,5.0,6.0,1958.0,1965.0,1.0,0.0,3.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06036598191123887,0.0,0.49571917808219174,0.36119775421085465,0.23637406769936886,0.6541353383458647,0.5857716580608147,0.573252688172043,0.16853932584269662,0.20754716981132076,0.5104628959623398
21,8.0,5.0,2005.0,2006.0,3.0,1.0,4.0,9.0,1.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028741031573535254,0.0,0.2726883561643835,0.19868995633187772,0.22203098106712565,0.0,0.22203098106712565,0.18817204301075272,0.0,0.0,0.20680941701472205
22,7.0,7.0,1930.0,1950.0,1.0,0.0,3.0,6.0,1.0,1.0,205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03945873939563906,0.0,0.7607020547945205,0.5542732376793512,0.41910499139414803,0.0,0.41910499139414803,0.3588709677419355,0.12008426966292135,0.2142857142857143,0.3547976106277084
23,8.0,5.0,2002.0,2002.0,2.0,0.0,3.0,7.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013667063965037744,0.3413246647704185,0.08561643835616438,0.32439176543980036,0.2082616179001721,0.0,0.2082616179001721,0.3844086021505377,0.0702247191011236,0.14824797843665768,0.1912918911943758
24,5.0,7.0,1976.0,1976.0,1.0,0.0,3.0,6.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03246628806468952,0.34782608695652173,0.08732876712328766,0.330630068621335,0.2082616179001721,0.0,0.2082616179001721,0.1814516129032258,0.2851123595505618,0.12129380053908356,0.23065740406493843
25,5.0,8.0,1968.0,2001.0,1.0,0.0,3.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.06043609338848769,0.0,0.670376712328767,0.48845913911416095,0.3631669535283993,0.0,0.3631669535283993,0.5981182795698925,0.0,0.07547169811320756,0.3977566557935091
26,8.0,5.0,2007.0,2007.0,2.0,0.0,3.0,7.0,1.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027577181051204748,0.2925639983746444,0.07705479452054795,0.280723643169058,0.16236374067699366,0.0,0.16236374067699366,0.38709677419354843,0.15589887640449437,0.0431266846361186,0.19929566767013335
27,5.0,7.0,1951.0,2000.0,1.0,0.0,3.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04757297436256982,0.4949207639171069,0.20804794520547945,0.5315034310667498,0.39300057372346525,0.0,0.39300057372346525,0.5188172043010754,0.0,0.06738544474393532,0.47893781719047845
28,8.0,5.0,2007.0,2008.0,2.0,0.0,3.0,7.0,1.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.070209633316974,0.5188947582283624,0.08861301369863013,0.462882096069869,0.3631669535283993,0.0,0.3631669535283993,0.21438172043010753,0.20224719101123595,0.3477088948787062,0.3180455757900462
29,5.0,6.0,1957.0,1997.0,1.0,0.0,2.0,6.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02348267077987333,0.0,0.2226027397260274,0.16219588271990018,0.053356282271944916,0.0,0.053356282271944916,0.16129032258064518,0.03441011235955056,0.0,0.09099967168182212
30,4.0,6.0,1927.0,1950.0,1.0,0.0,1.0,4.0,0.0,1.0,87.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0336535090794363,0.0,0.2778253424657534,0.2024329382407985,0.09036144578313252,0.35875402792696026,0.28198508318990245,0.16801075268817206,0.0,0.07277628032345014,0.044447094220783356
31,4.0,4.0,1920.0,1950.0,1.0,0.0,3.0,6.0,0.0,1.0,172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03385916941269952,0.0,0.5256849315068493,0.3830318153462258,0.25645438898450945,0.0,0.25645438898450945,0.1821236559139785,0.0,0.0876010781671159,0.22306198353182155
32,5.0,6.0,1966.0,2006.0,1.0,1.0,3.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.045567786113253406,0.0,0.5282534246575342,0.3849033063006862,0.2581755593803786,0.0,0.2581755593803786,0.3252688172043011,0.0,0.04043126684636119,0.27296307972251393
33,8.0,5.0,2007.0,2007.0,2.0,0.0,3.0,7.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043244759167075646,0.41365298659081673,0.1626712328767123,0.4360573923892701,0.3918531267928858,0.0,0.3918531267928858,0.3004032258064516,0.0,0.05121293800539084,0.2494417774264102
34,5.0,5.0,1959.0,1959.0,1.0,1.0,4.0,6.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028105354179812567,0.46850873628606254,0.17465753424657532,0.4868995633187773,0.35197934595524955,0.0,0.35197934595524955,0.3736559139784947,0.1425561797752809,0.0633423180592992,0.43238523972943965
35,9.0,5.0,2005.0,2005.0,2.0,0.0,2.0,6.0,1.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0566407254200846,0.0,0.47816780821917804,0.34840923268870866,0.22891566265060237,0.7089151450053706,0.6075731497418244,0.46438172043010756,0.07935393258426966,0.0431266846361186,0.48383808850216675
36,8.0,5.0,2004.0,2005.0,3.0,1.0,4.0,9.0,1.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04467970740143495,0.0,0.4696061643835616,0.34217092950717404,0.21887550200803213,0.0,0.21887550200803213,0.4516129032258065,0.2752808988764045,0.0862533692722372,0.21595659012987353
37,5.0,5.0,1994.0,1995.0,1.0,1.0,3.0,6.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033803080230900465,0.4928890694839496,0.03595890410958904,0.40455396132252025,0.2762478485370051,0.0,0.2762478485370051,0.33467741935483875,0.0,0.0,0.22902398029437565
38,5.0,6.0,1954.0,1990.0,1.0,0.0,3.0,5.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030951880156114886,0.2970337261275904,0.13955479452054795,0.3296943231441048,0.20740103270223753,0.0,0.20740103270223753,0.1653225806451613,0.0,0.07008086253369272,0.15715333438961404
39,5.0,7.0,1953.0,2007.0,1.0,0.0,3.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022155226810628897,0.0,0.0,0.0,0.2346528973034997,0.0,0.2346528973034997,0.0,0.0,0.0,0.11305089258441944
40,4.0,5.0,1955.0,1955.0,2.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0343920166397906,0.26127590410402274,0.19049657534246575,0.3393636930754835,0.2839931153184165,0.0,0.2839931153184165,0.2956989247311828,0.0,0.18598382749326148,0.24045794668831497
41,6.0,5.0,1965.0,1965.0,2.0,0.0,3.0,6.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07293930683119493,0.39292970337261274,0.1639554794520548,0.42108546475358705,0.285140562248996,0.0,0.285140562248996,0.20698924731182797,0.0,0.14016172506738545,0.2567921843939426
42,5.0,6.0,1959.0,1959.0,1.0,1.0,2.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.036831896048049734,0.3413246647704185,0.0,0.26200873362445415,0.15777395295467583,0.0,0.15777395295467583,0.33870967741935487,0.16853932584269662,0.0,0.21432316635931076
43,5.0,7.0,1983.0,1983.0,1.0,0.0,2.0,5.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.03692537801771483,0.3132872815928484,0.07148972602739725,0.2925764192139738,0.17326448651749854,0.0,0.17326448651749854,0.20698924731182797,0.10182584269662921,0.0,0.19186358951407276
44,5.0,6.0,1975.0,1980.0,1.0,0.0,3.0,5.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031059384421229755,0.27834213734254365,0.19905821917808217,0.3587024329382408,0.23407917383820998,0.0,0.23407917383820998,0.20161290322580647,0.0,0.0,0.2094228950476225
45,5.0,6.0,1959.0,1959.0,1.0,0.0,3.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029717918156535558,0.1852905323039415,0.5547945205479452,0.5464753587024329,0.40676993689041874,0.0,0.40676993689041874,0.38709677419354843,0.13764044943820225,0.11051212938005392,0.5016424076013009
46,9.0,5.0,2005.0,2005.0,2.0,0.0,2.0,6.0,1.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05385496272406459,0.5489638358390898,0.035530821917808215,0.4472863381160324,0.33964429145152036,0.3388829215896885,0.5206540447504302,0.4502688172043011,0.11797752808988764,0.05795148247978437,0.3706189532693793
47,7.0,5.0,2003.0,2003.0,1.0,1.0,1.0,6.0,1.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04578746874196639,0.009752133279154815,0.6986301369863013,0.5165315034310668,0.3792312105565117,0.0,0.3792312105565117,0.5551075268817205,0.0,0.19676549865229112,0.38697605890779485
48,8.0,5.0,2006.0,2006.0,2.0,0.0,3.0,7.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.014751454813152914,0.0,0.3150684931506849,0.2295695570804741,0.1153184165232358,0.3845327604726101,0.3207114170969592,0.0,0.0,0.0,0.1636870294718651
49,4.0,5.0,1920.0,2008.0,2.0,0.0,2.0,8.0,0.0,0.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03011054242912898,0.3100365704997968,0.0821917808219178,0.29787897691827825,0.17814113597246128,0.0,0.17814113597246128,0.2594086021505377,0.0,0.0,0.1865549622597438
50,5.0,7.0,1966.0,1966.0,1.0,0.0,3.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.05874874383603262,0.07395367736692401,0.261986301369863,0.2476606363069245,0.13195639701663797,0.36305048335123524,0.3258749282845668,0.26075268817204306,0.0,0.10107816711590296,0.2682261507878819
51,6.0,6.0,1997.0,1997.0,2.0,0.0,3.0,6.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02309004650727991,0.0,0.34931506849315064,0.2545227698066126,0.13826735513482502,0.0,0.24153757888697647,0.3548387096774194,0.07865168539325842,0.0,0.16613716512770924
52,6.0,6.0,1934.0,1950.0,1.0,0.0,3.0,6.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03352263432190516,0.3315725314912637,0.0,0.2545227698066126,0.13826735513482502,0.0,0.13826735513482502,0.3467741935483871,0.07443820224719101,0.0,0.15878675816017682
53,5.0,5.0,1963.0,1963.0,1.0,0.0,2.0,5.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22889527682348268,0.7354733848029256,0.0136986301369863,0.5745477230193388,0.43258749282845665,0.0,0.43258749282845665,0.6008064516129032,0.6018258426966292,0.09703504043126684,0.6079782950649368
54,9.0,5.0,1981.0,1987.0,0.0,1.0,0.0,5.0,1.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.027268690551309913,0.15603413246647704,0.0,0.11977542108546475,0.29432013769363163,0.0,0.29432013769363163,0.3844086021505377,0.0,0.06738544474393532,0.19145523357143207
55,5.0,5.0,1955.0,1955.0,1.0,0.0,3.0,6.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0414826240388885,0.1991060544494108,0.4002568493150685,0.44447910168434185,0.31296615031554786,0.0,0.31296615031554786,0.38709677419354843,0.0,0.0,0.2739431339848516
